timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB]
2025/11/29 00:19:42.059, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:19:47.061, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:19:52.062, 0, NVIDIA A100-SXM4-80GB, 19 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:19:57.063, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:20:02.065, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:20:07.066, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:20:12.068, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:20:17.069, 0, NVIDIA A100-SXM4-80GB, 22 %, 2 %, 81920 MiB, 4377 MiB
2025/11/29 00:20:22.071, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:20:27.072, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:20:32.074, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:20:37.075, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:20:42.077, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:20:47.078, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:20:52.080, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:20:57.081, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:21:02.083, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:21:07.084, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:21:12.086, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:21:17.088, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:21:22.089, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:21:27.091, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:21:32.092, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:21:37.094, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:21:42.095, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:21:47.097, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:21:52.098, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:21:57.099, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:22:02.101, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:22:07.103, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:22:12.105, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:22:17.107, 0, NVIDIA A100-SXM4-80GB, 25 %, 4 %, 81920 MiB, 4377 MiB
2025/11/29 00:22:22.109, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:22:27.110, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:22:32.112, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:22:37.113, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:22:42.115, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:22:47.116, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:22:52.118, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:22:57.119, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:23:02.121, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:23:07.122, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:23:12.124, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:23:17.126, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:23:22.127, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:23:27.129, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:23:32.130, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:23:37.132, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:23:42.134, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:23:47.135, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:23:52.137, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:23:57.138, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:24:02.140, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:24:07.142, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:24:12.144, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:24:17.145, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:24:22.147, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:24:27.148, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:24:32.150, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:24:37.151, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:24:42.153, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:24:47.154, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:24:52.156, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:24:57.158, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:25:02.159, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:25:07.161, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:25:12.162, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:25:17.164, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:25:22.165, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:25:27.167, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:25:32.169, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:25:37.171, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:25:42.172, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:25:47.174, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:25:52.175, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:25:57.177, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:26:02.178, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:26:07.180, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:26:12.181, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:26:17.183, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:26:22.185, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:26:27.187, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:26:32.188, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:26:37.190, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:26:42.191, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:26:47.192, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:26:52.194, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:26:57.195, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:27:02.197, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:27:07.198, 0, NVIDIA A100-SXM4-80GB, 19 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:27:12.200, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:27:17.202, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:27:22.203, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:27:27.204, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:27:32.206, 0, NVIDIA A100-SXM4-80GB, 18 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:27:37.207, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:27:42.209, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:27:47.210, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:27:52.212, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/11/29 00:27:57.213, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:28:02.215, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:28:07.217, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:28:12.218, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:28:17.220, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:28:22.221, 0, NVIDIA A100-SXM4-80GB, 30 %, 3 %, 81920 MiB, 4381 MiB
2025/11/29 00:28:27.223, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:28:32.224, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:28:37.225, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:28:42.227, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:28:47.228, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:28:52.229, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:28:57.231, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:29:02.233, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:29:07.235, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:29:12.236, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:29:17.238, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:29:22.239, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:29:27.241, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:29:32.242, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:29:37.244, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:29:42.245, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:29:47.247, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:29:52.248, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:29:57.249, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:30:02.251, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:30:07.252, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:30:12.254, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:30:17.255, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:30:22.257, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:30:27.258, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:30:32.260, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:30:37.261, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:30:42.263, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:30:47.266, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:30:52.267, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:30:57.269, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:31:02.270, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:31:07.272, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:31:12.274, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:31:17.275, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:31:22.277, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:31:27.278, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:31:32.279, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:31:37.281, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:31:42.283, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:31:47.284, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:31:52.286, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:31:57.287, 0, NVIDIA A100-SXM4-80GB, 7 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:32:02.289, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:32:07.291, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:32:12.292, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:32:17.294, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:32:22.295, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:32:27.297, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:32:32.298, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:32:37.300, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:32:42.302, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:32:47.304, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:32:52.306, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:32:57.307, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:33:02.309, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:33:07.312, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:33:12.313, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:33:17.314, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:33:22.316, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:33:27.318, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:33:32.319, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:33:37.321, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:33:42.322, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:33:47.324, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:33:52.325, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:33:57.327, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:34:02.328, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:34:07.330, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:34:12.332, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:34:17.333, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:34:22.335, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:34:27.336, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:34:32.338, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:34:37.339, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:34:42.341, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:34:47.343, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:34:52.344, 0, NVIDIA A100-SXM4-80GB, 11 %, 1 %, 81920 MiB, 4381 MiB
2025/11/29 00:34:57.346, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:35:02.347, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:35:07.349, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:35:12.351, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:35:17.352, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:35:22.354, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:35:27.355, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:35:32.357, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:35:37.359, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:35:42.360, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:35:47.362, 0, NVIDIA A100-SXM4-80GB, 19 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:35:52.363, 0, NVIDIA A100-SXM4-80GB, 13 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:35:57.365, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:36:02.367, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:36:07.368, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:36:12.370, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:36:17.371, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:36:22.373, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:36:27.374, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:36:32.375, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:36:37.377, 0, NVIDIA A100-SXM4-80GB, 1 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:36:42.378, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:36:47.380, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:36:52.381, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:36:57.383, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:37:02.384, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:37:07.386, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:37:12.388, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:37:17.389, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:37:22.391, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:37:27.392, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:37:32.394, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:37:37.395, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:37:42.397, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:37:47.399, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:37:52.401, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:37:57.402, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:38:02.404, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:38:07.406, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:38:12.410, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:38:17.412, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4381 MiB
2025/11/29 00:38:22.413, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4381 MiB
